IdLugarSalida,Lugar Salida,IdTranspSalidad,Transporte Internacional de Salida,FechaSalida,IdFecSalida,FechaEntrada,IdFecEntrada,IdNacionalidad,Pais,IdDeptoResidencia,Departamento,IdMotivo,Motivo,IdOcupacion,Ocupacion,IdNivelEstudio,Estudio,IdDestino,Destino,IdAlojamiento,Alojamiento,IdLugarIngreso,Lugar Ingreso,IdTranspIngreso,Transporte Internacional de Ingreso,IdTranspLocal,Trasporte Local,Estadia,Gente,GastoTotal,GastoAlojamiento,GastoAlimentacion,GastoTransporteInternac,GatoTransporteLocal,GastoCultural,GastoTours,GastoCompras,GastoResto,Coef,CoefTot
16,Bella Unión,2,Terrestre Auto,2025-06-17,16604,2025-06-20,16607,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,20,Brasil,1,Hotel,16,Bella Unión,2,Terrestre Auto,1,Auto propio,3,2,269.57,78.81,52.59,0.0,21.46,0.0,0.0,104.58,12.14,106.44,212.89
1,Colonia,5,Maritimo - Fluvial,2019-03-13,14316,2019-03-16,14319,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,3,2,860.0,355.0,98.94,245.77,150.22,98.61,0.0,157.23,0.0,210.93,421.86
1,Colonia,5,Maritimo - Fluvial,2017-04-23,13627,2017-04-27,13631,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,0,Sin Datos,4,1,400.0,123.54,72.32,32.0,33.15,0.0,0.0,65.54,105.46,194.34,194.34
1,Colonia,5,Maritimo - Fluvial,2025-01-09,16445,2025-01-23,16459,1,Uruguay,52,Cerro Largo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,14,2,1030.05,0.0,774.5,686.7,0.0,0.0,0.0,255.56,0.0,235.73,471.46
10,Salto,2,Terrestre Auto,2023-10-21,15999,2023-10-25,16003,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,4,2,350.0,86.5,80.72,0.0,89.55,0.0,0.0,93.22,0.0,504.47,1008.95
7,Fray Bentos,3,Terrestre Bus,2017-10-11,13798,2017-10-17,13804,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,3,Taxi - Bus,6,2,1634.02,456.06,272.74,17.07,179.33,0.0,0.0,189.67,536.23,77.78,155.57
3,Aeropuerto de Carrasco,1,Aereo,2025-03-27,16522,2025-03-30,16525,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,27,Profesional dependiente,,,10,Argentina,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,3,1,313.05,86.87,76.17,0.0,50.0,0.0,0.0,100.0,0.0,291.04,291.04
10,Salto,2,Terrestre Auto,2019-10-04,14521,2019-10-09,14526,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",3.0,Secundaria incompleta,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,5,2,1672.32,280.0,463.41,0.0,50.0,100.0,0.0,403.54,375.37,167.12,334.24
8,Paysandú,2,Terrestre Auto,2023-01-25,15730,2023-01-30,15735,1,Uruguay,51,Artigas,10,Compras,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,3,694.63,134.93,126.95,0.0,151.7,0.0,0.0,117.29,163.76,79.35,78.43
2,Puerto de montevideo,5,Maritimo - Fluvial,2024-09-02,16316,2024-09-05,16319,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,6,Otros,3,1,200.0,69.74,64.49,0.0,65.77,0.0,0.0,0.0,0.0,207.89,207.89
7,Fray Bentos,2,Terrestre Auto,2024-12-06,16411,2024-12-09,16414,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",25,Trabajador dependiente,,,10,Argentina,2,Appart Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,4,500.0,210.0,200.0,0.0,0.0,39.93,0.0,0.0,50.07,334.55,1338.22
10,Salto,2,Terrestre Auto,2023-02-21,15757,2023-03-01,15765,1,Uruguay,51,Artigas,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",6.0,Terciaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,8,4,1200.0,209.5,195.86,0.0,231.27,63.37,0.0,500.0,0.0,299.89,1199.55
15,Artigas,2,Terrestre Auto,2024-05-01,16192,2024-05-06,16197,36,Venezuela,60,Salto,2,Visita familiares / amigos,24,Trabajador Independiente,,,20,Brasil,6,Vivienda Familiares / Amigos,15,Artigas,2,Terrestre Auto,1,Auto propio,5,1,357.13,0.0,87.65,0.0,20.0,123.4,0.0,104.58,21.51,159.08,159.08
7,Fray Bentos,2,Terrestre Auto,2022-08-06,15558,2022-08-09,15561,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,2,1200.0,204.49,189.92,0.0,239.92,0.0,0.0,300.45,265.22,592.77,1185.53
7,Fray Bentos,2,Terrestre Auto,2019-03-26,14329,2019-04-01,14335,1,Uruguay,13,Soriano,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,5,Vivienda Arrendada,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,6,7,2059.43,360.0,300.0,0.0,140.0,480.83,0.0,778.6,0.0,276.13,1932.94
7,Fray Bentos,2,Terrestre Auto,2023-03-02,15766,2023-03-08,15772,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,5,Vivienda Arrendada,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,6,2,700.0,360.0,115.23,0.0,136.06,0.0,0.0,88.72,0.0,269.26,538.51
8,Paysandú,2,Terrestre Auto,2024-04-27,16188,2024-05-03,16194,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,6,4,1800.0,454.94,413.77,0.0,434.21,178.5,0.0,318.57,0.0,255.95,1023.8
5,Carmelo,5,Maritimo - Fluvial,2023-12-01,16040,2023-12-06,16045,1,Uruguay,10,Colonia,2,Visita familiares / amigos,1,"Jubilado, Pensionista",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,5,Carmelo,5,Maritimo - Fluvial,4,Auto familiares / amigos,5,1,338.06,0.0,175.71,119.92,0.0,0.0,0.0,162.34,0.0,5.49,5.49
2,Puerto de montevideo,5,Maritimo - Fluvial,2020-02-07,14647,2020-02-10,14650,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,2,Puerto de montevideo,5,Maritimo - Fluvial,4,Auto familiares / amigos,3,2,262.85,0.0,110.01,238.84,152.84,0.0,0.0,0.0,0.0,210.34,420.67
1,Colonia,5,Maritimo - Fluvial,2023-07-15,15901,2023-07-22,15908,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,5,Vivienda Arrendada,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,7,6,1500.0,600.0,198.57,200.0,225.52,73.43,21.99,131.05,249.45,396.34,2378.04
3,Aeropuerto de Carrasco,1,Aereo,2023-09-20,15968,2023-10-03,15981,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,13,2,620.0,120.0,250.0,500.0,0.0,0.0,0.0,250.0,0.0,198.65,397.29
3,Aeropuerto de Carrasco,1,Aereo,2018-11-03,14186,2018-11-09,14192,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",4.0,Secundaria completa,31,Chile,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,6,7,4893.31,693.54,555.49,809.6,51.37,1016.06,1011.82,1565.03,0.0,174.62,1222.31
3,Aeropuerto de Carrasco,1,Aereo,2017-04-27,13631,2017-05-02,13636,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,20,Brasil,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,5,2,1054.0,0.0,200.0,650.0,120.0,384.0,0.0,300.0,50.0,131.68,263.35
2,Puerto de montevideo,5,Maritimo - Fluvial,2017-04-21,13625,2017-04-24,13628,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,1,Hotel,2,Puerto de montevideo,5,Maritimo - Fluvial,0,Sin Datos,3,2,1100.0,240.0,234.55,0.0,0.0,0.0,0.0,283.41,342.05,157.33,314.66
4,Chuy,3,Terrestre Bus,2017-07-06,13701,2017-07-14,13709,1,Uruguay,31,Maldonado,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,4,Chuy,3,Terrestre Bus,0,Sin Datos,8,2,531.0,531.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0,69.84,139.69
7,Fray Bentos,2,Terrestre Auto,2019-12-20,14598,2019-12-20,14598,1,Uruguay,12,Rio Negro,10,Compras,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,11,Otros,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,1,2,200.0,0.0,0.0,0.0,46.85,0.0,0.0,153.15,0.0,49.53,99.07
7,Fray Bentos,2,Terrestre Auto,2024-06-09,16231,2024-06-12,16234,1,Uruguay,12,Rio Negro,10,Compras,25,Trabajador dependiente,,,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,2,2000.0,378.06,343.87,0.0,358.57,0.0,0.0,529.5,390.0,177.21,354.41
10,Salto,2,Terrestre Auto,2018-10-03,14155,2018-10-05,14157,1,Uruguay,60,Salto,2,Visita familiares / amigos,1,"Jubilado, Pensionista",4.0,Secundaria completa,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,2,2,654.8,130.0,70.0,0.0,60.0,50.0,0.0,220.41,124.39,202.44,404.88
17,Melo - Aceguá,2,Terrestre Auto,2025-08-14,16662,2025-08-17,16665,1,Uruguay,30,Lavalleja,2,Visita familiares / amigos,25,Trabajador dependiente,,,20,Brasil,6,Vivienda Familiares / Amigos,17,Melo - Aceguá,2,Terrestre Auto,1,Auto propio,3,3,192.58,0.0,52.59,0.0,21.82,0.0,0.0,104.58,13.59,165.52,496.57
18,Río Branco,2,Terrestre Auto,2022-10-06,15619,2022-10-14,15627,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,20,Brasil,2,Appart Hotel,4,Chuy,2,Terrestre Auto,1,Auto propio,8,4,1350.0,400.0,300.0,0.0,150.0,235.48,0.0,200.57,63.96,83.28,333.13
3,Aeropuerto de Carrasco,1,Aereo,2023-09-04,15952,2023-09-06,15954,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,3,Taxi - Bus,2,1,350.0,171.98,135.96,486.25,42.06,0.0,0.0,0.0,0.0,225.42,225.42
3,Aeropuerto de Carrasco,1,Aereo,2017-06-04,13669,2017-06-16,13681,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,33,Centro y Norte America,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,0,Sin Datos,12,2,5000.0,700.0,823.75,2400.0,741.38,411.88,0.0,2075.86,247.13,113.24,226.48
8,Paysandú,2,Terrestre Auto,2024-01-05,16075,2024-01-10,16080,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",27,Profesional dependiente,,,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,4,3200.0,654.54,608.45,0.0,658.16,0.0,0.0,562.16,716.69,963.97,3855.88
7,Fray Bentos,3,Terrestre Bus,2017-12-07,13855,2017-12-21,13869,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,4,Auto familiares / amigos,14,1,1082.02,0.0,302.8,93.8,158.61,0.0,0.0,99.95,520.66,94.23,94.23
1,Colonia,5,Maritimo - Fluvial,2020-01-30,14639,2020-02-02,14642,1,Uruguay,31,Maldonado,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,8,Paysandú,3,Terrestre Bus,3,Taxi - Bus,3,1,560.58,164.38,100.02,119.42,138.96,0.0,0.0,0.0,157.22,883.33,883.33
13,Rivera,2,Terrestre Auto,2024-12-09,16414,2024-12-11,16416,1,Uruguay,53,Rivera,3,Trabajo / Profesion,25,Trabajador dependiente,,,20,Brasil,1,Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,2,2,227.23,114.73,80.62,0.0,31.88,0.0,0.0,0.0,0.0,111.83,223.66
7,Fray Bentos,2,Terrestre Auto,2023-04-02,15797,2023-04-10,15805,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,8,3,2086.67,350.0,609.38,0.0,60.0,100.0,0.0,200.0,767.29,413.19,1239.57
10,Salto,2,Terrestre Auto,2018-09-13,14135,2018-09-14,14136,1,Uruguay,41,Flores,10,Compras,4,Rentista,3.0,Secundaria incompleta,10,Argentina,1,Hotel,10,Salto,2,Terrestre Auto,1,Auto propio,1,2,400.0,60.0,60.0,0.0,21.44,0.0,0.0,200.0,58.56,276.52,553.04
1,Colonia,5,Maritimo - Fluvial,2019-11-07,14555,2019-11-09,14557,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,2,1,359.27,99.1,92.68,121.49,92.41,0.0,0.0,0.0,75.07,349.68,349.68
3,Aeropuerto de Carrasco,1,Aereo,2024-05-24,16215,2024-05-30,16221,30,Paraguay,31,Maldonado,2,Visita familiares / amigos,27,Profesional dependiente,,,30,Paraguay,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,6,1,1200.0,0.0,200.0,360.0,0.0,148.93,0.0,356.11,494.97,214.24,214.24
10,Salto,2,Terrestre Auto,2022-12-27,15701,2023-01-05,15710,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",5.0,Terciaria incompleta,10,Argentina,5,Vivienda Arrendada,10,Salto,2,Terrestre Auto,1,Auto propio,9,4,3840.49,600.0,300.0,0.0,1092.21,200.0,0.0,469.17,1179.1,79.35,78.43
4,Chuy,2,Terrestre Auto,2024-12-15,16420,2024-12-20,16425,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",,,20,Brasil,1,Hotel,4,Chuy,2,Terrestre Auto,1,Auto propio,5,2,1200.0,559.25,392.97,0.0,155.41,0.0,0.0,0.0,92.38,74.5,149.01
7,Fray Bentos,2,Terrestre Auto,2022-04-08,15438,2022-04-13,15443,1,Uruguay,20,Canelones,2,Visita familiares / amigos,21,"Militar, policia, Aduanero, Insp, bombero, Marinero",6.0,Terciaria completa,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,5,4,685.06,0.0,200.0,0.0,60.75,24.3,0.0,400.0,0.0,219.17,876.7
18,Río Branco,2,Terrestre Auto,2023-02-24,15760,2023-03-03,15767,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,20,Brasil,5,Vivienda Arrendada,18,Río Branco,2,Terrestre Auto,1,Auto propio,7,4,2368.19,564.33,490.81,0.0,149.72,493.59,251.43,418.3,0.0,299.89,1199.55
1,Colonia,5,Maritimo - Fluvial,2022-11-28,15672,2022-12-02,15676,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,4,1,37.65,0.0,17.26,0.0,0.0,0.0,0.0,20.4,0.0,126.96,126.96
16,Bella Unión,2,Terrestre Auto,2024-07-03,16255,2024-07-09,16261,1,Uruguay,60,Salto,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",,,20,Brasil,1,Hotel,16,Bella Unión,2,Terrestre Auto,1,Auto propio,6,3,419.46,144.98,105.17,0.0,37.38,0.0,0.0,104.58,27.35,253.88,761.65
13,Rivera,2,Terrestre Auto,2018-09-01,14123,2018-09-04,14126,1,Uruguay,53,Rivera,1,"Ocio, Recreo, Vacaciones",1,"Jubilado, Pensionista",4.0,Secundaria completa,20,Brasil,12,"Cabañas, Bungalows",13,Rivera,2,Terrestre Auto,1,Auto propio,3,4,480.0,180.0,200.0,0.0,80.0,0.0,0.0,0.0,20.0,72.13,288.53
7,Fray Bentos,2,Terrestre Auto,2024-02-10,16111,2024-02-25,16126,10,Argentina,21,Montevideo,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,15,3,2915.73,0.0,1142.58,0.0,1224.1,197.16,0.0,351.88,0.0,356.47,1069.42
18,Río Branco,2,Terrestre Auto,2016-12-28,13511,2017-01-09,13523,1,Uruguay,10,Colonia,1,"Ocio, Recreo, Vacaciones",14,"Jefe, Capataz, Encargado",5.0,Terciaria incompleta,20,Brasil,1,Hotel,18,Río Branco,2,Terrestre Auto,0,Sin Datos,12,8,2500.0,1280.0,800.0,0.0,158.92,113.51,0.0,79.46,68.11,96.18,769.41
3,Aeropuerto de Carrasco,1,Aereo,2018-01-03,13882,2018-01-21,13900,1,Uruguay,21,Montevideo,2,Visita familiares / amigos,9,Desconocido / Sin Datos,5.0,Terciaria incompleta,33,Centro y Norte America,6,Vivienda Familiares / Amigos,3,Aeropuerto de Carrasco,1,Aereo,4,Auto familiares / amigos,18,1,177.92,0.0,29.7,850.0,0.0,24.5,0.0,107.18,16.54,203.83,203.83
7,Fray Bentos,3,Terrestre Bus,2017-03-22,13595,2017-03-27,13600,1,Uruguay,20,Canelones,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,5,1,600.0,157.07,98.17,9.0,47.12,0.0,0.0,105.24,192.41,99.93,99.93
7,Fray Bentos,3,Terrestre Bus,2019-11-28,14576,2019-12-03,14581,1,Uruguay,11,Saqn Jose,3,Trabajo / Profesion,11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,7,Fray Bentos,3,Terrestre Bus,2,Auto alquilado,5,2,1229.28,330.0,150.0,190.0,350.17,0.0,0.0,0.0,399.11,49.53,99.07
10,Salto,2,Terrestre Auto,2023-04-29,15824,2023-05-03,15828,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",15,"Obrero esp, Conductor, Artesano",3.0,Secundaria incompleta,10,Argentina,5,Vivienda Arrendada,10,Salto,2,Terrestre Auto,1,Auto propio,4,4,532.67,205.86,128.66,0.0,43.75,20.59,0.0,128.66,5.15,431.15,1724.59
13,Rivera,2,Terrestre Auto,2017-02-02,13547,2017-02-12,13557,1,Uruguay,43,Tacuarembo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,20,Brasil,12,"Cabañas, Bungalows",13,Rivera,2,Terrestre Auto,0,Sin Datos,10,4,1450.0,750.0,450.0,0.0,150.0,0.0,0.0,50.0,50.0,43.76,175.03
1,Colonia,5,Maritimo - Fluvial,2019-05-20,14384,2019-05-24,14388,1,Uruguay,20,Canelones,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",3.0,Secundaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,1,Colonia,5,Maritimo - Fluvial,4,Auto familiares / amigos,4,2,284.39,0.0,85.32,153.57,0.0,78.37,0.0,120.71,0.0,274.09,548.17
7,Fray Bentos,2,Terrestre Auto,2025-03-12,16507,2025-03-19,16514,1,Uruguay,11,Saqn Jose,1,"Ocio, Recreo, Vacaciones",24,Trabajador Independiente,,,10,Argentina,30,Vivienda arrendada X plataforma,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,7,3,2281.58,608.12,300.0,0.0,63.5,200.0,0.0,238.14,871.82,166.53,499.58
7,Fray Bentos,2,Terrestre Auto,2024-06-14,16236,2024-06-17,16239,1,Uruguay,13,Soriano,2,Visita familiares / amigos,25,Trabajador dependiente,,,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,2,Terrestre Auto,1,Auto propio,3,2,380.0,0.0,106.07,0.0,110.6,0.0,0.0,163.33,0.0,177.21,354.41
8,Paysandú,2,Terrestre Auto,2019-03-02,14305,2019-03-04,14307,1,Uruguay,12,Rio Negro,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,2,2,149.37,0.0,17.48,0.0,36.14,26.14,0.0,41.67,27.94,486.95,973.9
8,Paysandú,2,Terrestre Auto,2023-05-02,15827,2023-05-03,15828,1,Uruguay,61,Paysandu,10,Compras,2,Ama de casa,4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,1,2,1200.0,140.8,131.97,0.0,152.74,0.0,0.0,609.64,164.85,493.31,986.62
3,Aeropuerto de Carrasco,1,Aereo,2024-12-31,16436,2025-01-07,16443,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",,,20,Brasil,1,Hotel,3,Aeropuerto de Carrasco,1,Aereo,6,Otros,7,2,1741.39,1215.0,208.3,1650.0,90.0,183.09,0.0,0.0,45.0,262.22,524.43
13,Rivera,2,Terrestre Auto,2024-05-20,16211,2024-05-27,16218,1,Uruguay,21,Montevideo,3,Trabajo / Profesion,27,Profesional dependiente,,,20,Brasil,1,Hotel,13,Rivera,2,Terrestre Auto,1,Auto propio,7,2,700.0,321.64,228.86,0.0,93.33,0.0,0.0,0.0,56.17,36.45,72.9
8,Paysandú,2,Terrestre Auto,2018-12-01,14214,2018-12-04,14217,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,15,"Obrero esp, Conductor, Artesano",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,3,4,263.86,0.0,93.13,0.0,62.08,0.0,0.0,108.65,0.0,604.51,2418.05
2,Puerto de montevideo,5,Maritimo - Fluvial,2022-11-27,15671,2022-12-03,15677,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",3,Estudiante,5.0,Terciaria incompleta,10,Argentina,1,Hotel,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,6,2,530.0,150.0,70.0,300.0,10.0,0.0,0.0,300.0,0.0,126.96,253.93
10,Salto,2,Terrestre Auto,2018-11-23,14206,2018-11-26,14209,1,Uruguay,60,Salto,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,10,Salto,2,Terrestre Auto,1,Auto propio,3,3,1041.95,0.0,207.17,0.0,104.88,0.0,0.0,335.33,394.57,243.65,730.95
7,Fray Bentos,2,Terrestre Auto,2017-06-30,13695,2017-07-04,13699,1,Uruguay,31,Maldonado,2,Visita familiares / amigos,2,Ama de casa,5.0,Terciaria incompleta,10,Argentina,6,Vivienda Familiares / Amigos,7,Fray Bentos,3,Terrestre Bus,0,Sin Datos,4,1,188.0,0.0,0.0,12.0,0.0,0.0,0.0,133.73,54.27,79.92,79.92
8,Paysandú,2,Terrestre Auto,2023-02-16,15752,2023-02-20,15756,1,Uruguay,61,Paysandu,2,Visita familiares / amigos,16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,6,Vivienda Familiares / Amigos,8,Paysandú,2,Terrestre Auto,1,Auto propio,4,2,179.36,0.0,53.15,0.0,63.31,0.0,0.0,62.9,0.0,406.25,812.51
4,Chuy,2,Terrestre Auto,2018-01-04,13883,2018-01-24,13903,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",13,"Prof, Tecnico, Docente, Artista",6.0,Terciaria completa,20,Brasil,12,"Cabañas, Bungalows",4,Chuy,2,Terrestre Auto,1,Auto propio,20,4,2400.0,1200.0,419.88,0.0,215.16,264.95,0.0,300.0,0.0,147.19,588.77
1,Colonia,5,Maritimo - Fluvial,2019-08-15,14471,2019-08-19,14475,1,Uruguay,21,Montevideo,1,"Ocio, Recreo, Vacaciones",16,"Empl. Adm, Cajero, Vendedor",4.0,Secundaria completa,10,Argentina,10,Tiempo Compartido,1,Colonia,5,Maritimo - Fluvial,3,Taxi - Bus,4,2,700.0,196.25,111.34,242.97,179.6,82.94,0.0,129.87,0.0,278.24,556.47
8,Paysandú,2,Terrestre Auto,2022-10-28,15641,2022-11-02,15646,1,Uruguay,53,Rivera,1,"Ocio, Recreo, Vacaciones",11,"Patron, Com, Ind, Prod Agrop",4.0,Secundaria completa,10,Argentina,1,Hotel,8,Paysandú,2,Terrestre Auto,1,Auto propio,5,3,1650.0,600.0,148.49,0.0,181.51,0.0,0.0,720.0,0.0,451.14,1353.43
